For M5|Adr   270|KD1     AT09      22.0 C  3 B07|Rb        1.37452 m   |HD          7.649 m   |                      | 
For M5|Adr   271|KD1        1      22.0 C  3 B07|Rf        1.33236 m   |HD         10.055 m   |                      | 
For M5|Adr   272|KD1        1      22.0 C  3 B07|Rf        1.33243 m   |HD         10.054 m   |                      | 
For M5|Adr   273|KD1     AT09      22.0 C  3 B07|Rb        1.37431 m   |HD          7.651 m   |                      | 
For M5|Adr   274|KD1        1      22.0 C    B07|                      |                      |Z         0.04202 m   | 
For M5|Adr   275|KD1        1##### 22.0 C  3 B07|Rb        1.21262 m   |HD         18.552 m   |                      | 
For M5|Adr   276|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   277|KD1        1      22.0 C  3 B07|Rb        1.12994 m   |HD         18.679 m   |                      | 
For M5|Adr   278|KD1        2      22.0 C  3 B07|Rf        1.26198 m   |HD         18.855 m   |                      | 
For M5|Adr   279|KD1        2      22.0 C  3 B07|Rf        1.26186 m   |HD         18.853 m   |                      | 
For M5|Adr   280|KD1        1      22.0 C  3 B07|Rb        11.13004 m   |HD         18.660 m   |                      | 
For M5|Adr   281|KD1        2      22.0 C    B07|                      |                      |Z        -0.08991 m   | 
For M5|Adr   282|KD1        2##### 22.0 C  3 B07|Rb        1.21244 m   |HD         24.315 m   |                      | 
For M5|Adr   283|KD1        3##### 21.0 C  3 B07|Rf        1.07526 m   |HD         21.737 m   |                      | 
For M5|Adr   284|KD1        3##### 21.0 C  3 B07|Rf        1.07559 m   |HD         21.728 m   |                      | 
For M5|Adr   285|KD1        2##### 21.0 C  3 B07|Rb        1.21236 m   |HD         24.313 m   |                      | 
For M5|Adr   286|KD1        3##### 21.0 C    B07|                      |                      |Z         0.04706 m   | 
For M5|Adr   287|TO  Station repeated        B07|                      |                      |                      | 
For M5|Adr   288|KD1        2      22.0 C  3 B07|Rb        1.21215 m   |HD         24.317 m   |                      | 
For M5|Adr   289|KD1        3      21.0 C  3 B07|Rf        1.07515 m   |HD         21.740 m   |                      | 
For M5|Adr   290|KD1        3      21.0 C  3 B07|Rf        1.07539 m   |HD         21.742 m   |                      | 
For M5|Adr   291|KD1        2      21.0 C  3 B07|Rb        11.21234 m   |HD         24.315 m   |                      | 
For M5|Adr   292|KD1        3      21.0 C    B07|                      |                      |Z         0.04706 m   | 
For M5|Adr   293|KD1        3      21.0 C  3 B07|Rb        1.49341 m   |HD         28.019 m   |                      | 
For M5|Adr   294|KD1        4      22.0 C  3 B07|Rf        1.16499 m   |HD         26.840 m   |                      | 
For M5|Adr   295|KD1        4      22.0 C  3 B07|Rf        1.16495 m   |HD         26.847 m   |                      | 
For M5|Adr   296|KD1        3      21.0 C  3 B07|Rb        1.49346 m   |HD         28.024 m   |                      | 
For M5|Adr   297|KD1        4      21.0 C    B07|                      |                      |Z         0.37553 m   | 
For M5|Adr   298|KD1        4      21.0 C  3 B07|Rb        1.44689 m   |HD         29.668 m   |                      | 
For M5|Adr   299|KD1        5##### 22.0 C  3 B07|Rf        0.91601 m   |HD         30.014 m   |                      | 
For M5|Adr   300|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   301|KD1        5      22.0 C  3 B07|Rf        0.91557 m   |HD         30.011 m   |                      | 
For M5|Adr   302|KD1        5      22.0 C  3 B07|Rf        0.91571 m   |HD         30.036 m   |                      | 
For M5|Adr   303|KD1        4##### 21.0 C  3 B07|Rb        1.44706 m   |HD         29.673 m   |                      | 
For M5|Adr   304|KD1        5##### 21.0 C    B07|                      |                      |Z         0.90686 m   | 
For M5|Adr   305|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   306|KD1        4##### 22.0 C  3 B07|Rb        1.44649 m   |HD         29.669 m   |                      | 
For M5|Adr   307|KD1        5##### 22.0 C    B07|                      |                      |Z         0.90658 m   | 
For M5|Adr   308|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   309|KD1        4      22.0 C  3 B07|Rb        1.44716 m   |HD         29.670 m   |                      | 
For M5|Adr   310|KD1        5      22.0 C    B07|                      |                      |Z         0.90691 m   | 
For M5|Adr   311|KD1        5      21.0 C  3 B07|Rb        1.21775 m   |HD         27.031 m   |                      | 
For M5|Adr   312|KD1        6##### 21.0 C  3 B07|Rf        1.53641 m   |HD         27.513 m   |                      | 
For M5|Adr   313|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   314|KD1        6##### 21.0 C  3 B07|Rf        1.53628 m   |HD         27.514 m   |                      | 
For M5|Adr   315|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   316|KD1        6      21.0 C  3 B07|Rf        1.53632 m   |HD         27.517 m   |                      | 
For M5|Adr   317|KD1        6      21.0 C  3 B07|Rf        1.53632 m   |HD         27.511 m   |                      | 
For M5|Adr   318|KD1        5      21.0 C  3 B07|Rb        1.21778 m   |HD         27.030 m   |                      | 
For M5|Adr   319|KD1        6      21.0 C    B07|                      |                      |Z         0.58836 m   | 
For M5|Adr   320|KD1        6      21.0 C  3 B07|Rb        1.36785 m   |HD         14.114 m   |                      | 
For M5|Adr   321|KD1        7      21.0 C  3 B07|Rf        1.30429 m   |HD         14.969 m   |                      | 
For M5|Adr   322|KD1        7      21.0 C  3 B07|Rf        1.30427 m   |HD         14.971 m   |                      | 
For M5|Adr   323|KD1        6      21.0 C  3 B07|Rb        1.36771 m   |HD         14.119 m   |                      | 
For M5|Adr   324|KD1        7      21.0 C    B07|                      |                      |Z         0.65186 m   | 
For M5|Adr   325|KD1        7      21.0 C  3 B07|Rb        1.17435 m   |HD         16.547 m   |                      | 
For M5|Adr   326|KD1   KE15-2      21.0 C  3 B07|Rf        1.19306 m   |HD         17.426 m   |                      | 
For M5|Adr   327|KD1   KE15-2      21.0 C  3 B07|Rf        1.19308 m   |HD         17.428 m   |                      | 
For M5|Adr   328|KD1        7##### 21.0 C  3 B07|Rb        1.17413 m   |HD         16.537 m   |                      | 
For M5|Adr   329|KD1   KE15-2##### 21.0 C    B07|                      |                      |Z         0.63303 m   | 
For M5|Adr   330|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   331|KD1        7      21.0 C  3 B07|Rb        1.17410 m   |HD         16.523 m   |                      | 
For M5|Adr   332|KD1   KE15-2      21.0 C    B07|                      |                      |Z         0.63301 m   | 
For M5|Adr   333|KD1   KE15-2      21.0 C  3 B07|Rb        1.23007 m   |HD         19.106 m   |                      | 
For M5|Adr   334|KD1       10      21.0 C  3 B07|Rf        1.22611 m   |HD         19.137 m   |                      | 
For M5|Adr   335|KD1       10      21.0 C  3 B07|Rf        1.22623 m   |HD         19.138 m   |                      | 
For M5|Adr   336|KD1   KE15-2      21.0 C  3 B07|Rb        1.23008 m   |HD         19.109 m   |                      | 
For M5|Adr   337|KD1       10      21.0 C    B07|                      |                      |Z         0.63692 m   | 
For M5|Adr   338|KD1       10##### 21.0 C  3 B07|Rb        1.49170 m   |HD         28.831 m   |                      | 
For M5|Adr   339|KD1       11##### 21.0 C  3 B07|Rf        1.32260 m   |HD         23.952 m   |                      | 
For M5|Adr   340|KD1       11##### 21.0 C  3 B07|Rf        1.32287 m   |HD         23.940 m   |                      | 
For M5|Adr   341|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   342|KD1       11##### 21.0 C  3 B07|Rf        1.32290 m   |HD         23.980 m   |                      | 
For M5|Adr   343|KD1       10##### 21.0 C  3 B07|Rb        1.49123 m   |HD         28.834 m   |                      | 
For M5|Adr   344|KD1       11##### 21.0 C    B07|                      |                      |Z         0.80563 m   | 
For M5|Adr   345|TO  Station repeated        B07|                      |                      |                      | 
For M5|Adr   346|KD1       10      21.0 C  3 B07|Rb        1.49163 m   |HD         26.331 m   |                      | 
For M5|Adr   347|KD1       11##### 21.0 C  3 B07|Rf        1.32311 m   |HD         26.528 m   |                      | 
For M5|Adr   348|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   349|KD1       11      21.0 C  3 B07|Rf        1.32283 m   |HD         26.551 m   |                      | 
For M5|Adr   350|KD1       11      21.0 C  3 B07|Rf        1.32286 m   |HD         26.557 m   |                      | 
For M5|Adr   351|KD1       10      21.0 C  3 B07|Rb        1.49169 m   |HD         26.324 m   |                      | 
For M5|Adr   352|KD1       11      21.0 C    B07|                      |                      |Z         0.80573 m   | 
For M5|Adr   353|KD1       11      21.0 C  3 B07|Rb        1.13115 m   |HD         25.879 m   |                      | 
For M5|Adr   354|KD1       12##### 21.0 C  3 B07|Rf        1.10191 m   |HD         25.155 m   |                      | 
For M5|Adr   355|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   356|KD1       12      21.0 C  3 B07|Rf        1.10187 m   |HD         25.159 m   |                      | 
For M5|Adr   357|KD1       12      21.0 C  3 B07|Rf        1.10154 m   |HD         25.150 m   |                      | 
For M5|Adr   358|KD1       11      21.0 C  3 B07|Rb        1.13104 m   |HD         25.877 m   |                      | 
For M5|Adr   359|KD1       12      21.0 C    B07|                      |                      |Z         0.83512 m   | 
For M5|Adr   360|KD1       12      21.0 C  3 B07|Rb        1.31263 m   |HD         29.747 m   |                      | 
For M5|Adr   361|KD1       13##### 21.0 C  3 B07|Rf        1.02170 m   |HD         29.084 m   |                      | 
For M5|Adr   362|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   363|KD1       13      21.0 C  3 B07|Rf        1.02236 m   |HD         28.995 m   |                      | 
For M5|Adr   364|KD1       13      21.0 C  3 B07|Rf        1.02245 m   |HD         28.976 m   |                      | 
For M5|Adr   365|KD1       12      21.0 C  3 B07|Rb        1.31260 m   |HD         29.746 m   |                      | 
For M5|Adr   366|KD1       13      21.0 C    B07|                      |                      |Z         1.12533 m   | 
For M5|Adr   367|KD1       13      21.0 C  3 B07|Rb        1.16304 m   |HD         29.125 m   |                      | 
For M5|Adr   368|KD1       14      21.0 C  3 B07|Rf        0.96285 m   |HD         29.989 m   |                      | 
For M5|Adr   369|KD1       14##### 21.0 C  3 B07|Rf        0.96261 m   |HD         29.990 m   |                      | 
For M5|Adr   370|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   371|KD1       14##### 21.0 C  3 B07|Rf        0.96283 m   |HD         29.990 m   |                      | 
For M5|Adr   372|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   373|KD1       14      21.0 C  3 B07|Rf        0.96301 m   |HD         29.986 m   |                      | 
For M5|Adr   374|KD1       13      21.0 C  3 B07|Rb        1.16298 m   |HD         29.150 m   |                      | 
For M5|Adr   375|KD1       14      21.0 C    B07|                      |                      |Z         1.32541 m   | 
For M5|Adr   376|KD1       14##### 21.0 C  3 B07|Rb        1.63053 m   |HD         29.984 m   |                      | 
For M5|Adr   377|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   378|KD1       14      21.0 C  3 B07|Rb        1.63063 m   |HD         29.978 m   |                      | 
For M5|Adr   379|KD1       15      21.0 C  3 B07|Rf        0.94555 m   |HD         29.416 m   |                      | 
For M5|Adr   380|KD1       15      21.0 C  3 B07|Rf        0.94553 m   |HD         29.410 m   |                      | 
For M5|Adr   381|KD1       14      21.0 C  3 B07|Rb        1.63061 m   |HD         29.980 m   |                      | 
For M5|Adr   382|KD1       15      21.0 C    B07|                      |                      |Z         2.01049 m   | 
For M5|Adr   383|KD1       15      21.0 C  3 B07|Rb        1.49321 m   |HD         32.247 m   |                      | 
For M5|Adr   384|KD1       16      21.0 C  3 B07|Rf        2.10288 m   |HD         33.302 m   |                      | 
For M5|Adr   385|KD1       16      21.0 C  3 B07|Rf        2.10296 m   |HD         33.311 m   |                      | 
For M5|Adr   386|KD1       15      21.0 C  3 B07|Rb        1.49326 m   |HD         32.243 m   |                      | 
For M5|Adr   387|KD1       16      21.0 C    B07|                      |                      |Z         1.40081 m   | 
For M5|Adr   388|KD1       16      21.0 C  3 B07|Rb        1.67206 m   |HD         30.006 m   |                      | 
For M5|Adr   389|KD1       17      21.0 C  3 B07|Rf        0.91630 m   |HD         28.148 m   |                      | 
For M5|Adr   390|KD1       17      21.0 C  3 B07|Rf        0.91646 m   |HD         28.164 m   |                      | 
For M5|Adr   391|KD1       16      22.0 C  3 B07|Rb        1.67234 m   |HD         30.026 m   |                      | 
For M5|Adr   392|KD1       17      22.0 C    B07|                      |                      |Z         2.15663 m   | 
For M5|Adr   393|KD1       17      22.0 C  3 B07|Rb        1.62766 m   |HD         29.218 m   |                      | 
For M5|Adr   394|KD1       18##### 22.0 C  3 B07|Rf        0.86406 m   |HD         29.175 m   |                      | 
For M5|Adr   395|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   396|KD1       18      22.0 C  3 B07|Rf        0.86364 m   |HD         29.064 m   |                      | 
For M5|Adr   397|KD1       18      22.0 C  3 B07|Rf        0.86366 m   |HD         29.051 m   |                      | 
For M5|Adr   398|KD1       17      22.0 C  3 B07|Rb        1.62774 m   |HD         29.216 m   |                      | 
For M5|Adr   399|KD1       18      22.0 C    B07|                      |                      |Z         2.92068 m   | 
For M5|Adr   400|KD1       18      22.0 C  3 B07|Rb        1.68687 m   |HD         28.817 m   |                      | 
For M5|Adr   401|KD1       19      22.0 C  3 B07|Rf        0.71170 m   |HD         27.621 m   |                      | 
For M5|Adr   402|KD1       19      22.0 C  3 B07|Rf        0.71171 m   |HD         27.631 m   |                      | 
For M5|Adr   403|KD1       18      22.0 C  3 B07|Rb        1.68688 m   |HD         28.816 m   |                      | 
For M5|Adr   404|KD1       19      22.0 C    B07|                      |                      |Z         3.89585 m   | 
For M5|Adr   405|KD1       19      22.0 C  3 B07|Rb        1.81467 m   |HD         13.657 m   |                      | 
For M5|Adr   406|KD1       20      22.0 C  3 B07|Rf        0.19594 m   |HD         13.350 m   |                      | 
For M5|Adr   407|KD1       20      22.0 C  3 B07|Rf        0.19593 m   |HD         13.350 m   |                      | 
For M5|Adr   408|KD1       19      22.0 C  3 B07|Rb        1.81469 m   |HD         13.653 m   |                      | 
For M5|Adr   409|KD1       20      22.0 C    B07|                      |                      |Z         5.51459 m   | 
For M5|Adr   410|KD1       20##### 22.0 C  3 B07|Rb        0.55446 m   |HD         12.286 m   |                      | 
For M5|Adr   411|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   412|KD1       20      22.0 C  3 B07|Rb        2.40761 m   |HD         12.094 m   |                      | 
For M5|Adr   413|KD1     KE20      22.0 C  3 B07|Rf        0.61754 m   |HD         11.364 m   |                      | 
For M5|Adr   414|KD1     KE20      22.0 C  3 B07|Rf        0.61753 m   |HD         11.362 m   |                      | 
For M5|Adr   415|KD1       20      22.0 C  3 B07|Rb        2.40767 m   |HD         12.087 m   |                      | 
For M5|Adr   416|KD1     KE20      22.0 C    B07|                      |                      |Z         7.30470 m   | 
For M5|Adr   417|KD1     KE20                B07|Sh        7.30470 m   |dz       -7.30470 m   |Z         0.00000 m   | 
For M5|Adr   418|KD2     KE20       20       B07|Db         472.22 m   |Df         469.52 m   |Z         7.30470 m   | 
For M5|Adr   419|TO  End-Line                B07|                      |                      |                      | 
For M5|Adr   420|TO  Start-Line       BFFB   B08|                      |                      |                      | 
For M5|Adr   421|KD1     KE20                B08|                      |                      |Z         0.00000 m   | 
For M5|Adr   422|KD1     KE20##### 22.0 C  3 B08|Rb        1.70682 m   |HD         63.599 m   |                      | 
For M5|Adr   423|KD1        1##### 22.0 C  3 B08|Rf        1.17269 m   |HD         56.449 m   |                      | 
For M5|Adr   424|KD1        1##### 22.0 C  3 B08|Rf        1.17267 m   |HD         56.419 m   |                      | 
For M5|Adr   425|KD1     KE20##### 22.0 C  3 B08|Rb        1.70761 m   |HD         63.561 m   |                      | 
For M5|Adr   426|KD1        1##### 22.0 C    B08|                      |                      |Z         0.53453 m   | 
For M5|Adr   427|TO  Station repeated        B08|                      |                      |                      | 
For M5|Adr   428|KD1     KE20##### 22.0 C  3 B08|Rb        1.70785 m   |HD         63.488 m   |                      | 
For M5|Adr   429|KD1        1##### 22.0 C  3 B08|Rf        1.17260 m   |HD         56.503 m   |                      | 
For M5|Adr   430|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   431|KD1        1##### 22.0 C  3 B08|Rf        1.17242 m   |HD         56.487 m   |                      | 
For M5|Adr   432|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   433|KD1        1##### 22.0 C  3 B08|Rf        1.17233 m   |HD         56.504 m   |                      | 
For M5|Adr   434|KD1        1##### 23.0 C  3 B08|Rf        1.17268 m   |HD         56.463 m   |                      | 
For M5|Adr   435|KD1     KE20##### 22.0 C  3 B08|Rb        1.70751 m   |HD         63.570 m   |                      | 
For M5|Adr   436|KD1        1##### 22.0 C    B08|                      |                      |Z         0.53517 m   | 
For M5|Adr   437|TO  Station repeated        B08|                      |                      |                      | 
For M5|Adr   438|KD1     KE20      22.0 C  3 B08|Rb        1.70769 m   |HD         63.539 m   |                      | 
For M5|Adr   439|KD1        1      23.0 C  3 B08|Rf        1.17233 m   |HD         56.469 m   |                      | 
For M5|Adr   440|KD1        1      22.0 C  3 B08|Rf        1.17226 m   |HD         56.491 m   |                      | 
For M5|Adr   441|KD1     KE20      23.0 C  3 B08|Rb        1.70729 m   |HD         63.606 m   |                      | 
For M5|Adr   442|KD1        1      23.0 C    B08|                      |                      |Z         0.53519 m   | 
For M5|Adr   443|KD1        1##### 22.0 C  3 B08|Rb        1.89637 m   |HD         28.883 m   |                      | 
For M5|Adr   444|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   445|KD1        1##### 22.0 C  3 B08|Rb        1.89712 m   |HD         28.891 m   |                      | 
For M5|Adr   446|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   447|KD1        1      22.0 C  3 B08|Rb        1.89633 m   |HD         28.879 m   |                      | 
For M5|Adr   448|KD1        2      22.0 C  3 B08|Rf        0.75115 m   |HD         33.144 m   |                      | 
For M5|Adr   449|KD1        2      22.0 C  3 B08|Rf        0.75104 m   |HD         33.148 m   |                      | 
For M5|Adr   450|KD1        1      22.0 C  3 B08|Rb        1.89642 m   |HD         28.897 m   |                      | 
For M5|Adr   451|KD1        2      22.0 C    B08|                      |                      |Z         1.68047 m   | 
For M5|Adr   452|KD1        2##### 22.0 C  3 B08|Rb        1.79200 m   |HD         40.716 m   |                      | 
For M5|Adr   453|KD1        3##### 22.0 C  3 B08|Rf        2.79683 m   |HD         38.820 m   |                      | 
For M5|Adr   454|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   455|KD1        3##### 22.0 C  3 B08|Rf        2.79685 m   |HD         38.836 m   |                      | 
For M5|Adr   456|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   457|KD1        3##### 22.0 C  3 B08|Rf        2.79723 m   |HD         38.834 m   |                      | 
For M5|Adr   458|KD1        3##### 22.0 C  3 B08|Rf        2.79700 m   |HD         38.818 m   |                      | 
For M5|Adr   459|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   460|KD1        3##### 22.0 C  3 B08|Rf        2.79699 m   |HD         38.834 m   |                      | 
For M5|Adr   461|KD1        2##### 22.0 C  3 B08|Rb        1.79247 m   |HD         40.754 m   |                      | 
For M5|Adr   462|KD1        3##### 22.0 C    B08|                      |                      |Z         0.67560 m   | 
For M5|Adr   463|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   464|KD1        2##### 22.0 C  3 B08|Rb        1.79258 m   |HD         40.760 m   |                      | 
For M5|Adr   465|KD1        3##### 22.0 C    B08|                      |                      |Z         0.67565 m   | 
For M5|Adr   466|TO  Station repeated        B08|                      |                      |                      | 
For M5|Adr   467|KD1        2      22.0 C  3 B08|Rb        1.79253 m   |HD         40.749 m   |                      | 
For M5|Adr   468|KD1        3##### 22.0 C  3 B08|Rf        2.79693 m   |HD         38.823 m   |                      | 
For M5|Adr   469|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   470|KD1        3      22.0 C  3 B08|Rf        2.79700 m   |HD         38.829 m   |                      | 
For M5|Adr   471|KD1        3##### 22.0 C  3 B08|Rf        2.79719 m   |HD         38.843 m   |                      | 
For M5|Adr   472|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   473|KD1        3##### 22.0 C  3 B08|Rf        2.79675 m   |HD         38.822 m   |                      | 
For M5|Adr   474|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   475|KD1        3      22.0 C  3 B08|Rf        2.79700 m   |HD         38.827 m   |                      | 
For M5|Adr   476|KD1        2##### 22.0 C  3 B08|Rb        1.79278 m   |HD         40.736 m   |                      | 
For M5|Adr   477|KD1        3##### 22.0 C    B08|                      |                      |Z         0.67613 m   | 
For M5|Adr   478|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   479|KD1        2      22.0 C  3 B08|Rb        1.79215 m   |HD         40.745 m   |                      | 
For M5|Adr   480|KD1        3      22.0 C    B08|                      |                      |Z         0.67581 m   | 
For M5|Adr   481|KD1        3      21.0 C  3 B08|Rb        1.72615 m   |HD         23.612 m   |                      | 
For M5|Adr   482|KD1        4      22.0 C  3 B08|Rf        0.06402 m   |HD         22.015 m   |                      | 
For M5|Adr   483|KD1        4      21.0 C  3 B08|Rf        0.06407 m   |HD         22.016 m   |                      | 
For M5|Adr   484|KD1        3      21.0 C  3 B08|Rb        1.72627 m   |HD         23.613 m   |                      | 
For M5|Adr   485|KD1        4      21.0 C    B08|                      |                      |Z         2.33798 m   | 
For M5|Adr   486|KD1        4      21.0 C  3 B08|Rb        2.94741 m   |HD         23.659 m   |                      | 
For M5|Adr   487|KD1        5      21.0 C  3 B08|Rf        1.12490 m   |HD         23.797 m   |                      | 
For M5|Adr   488|KD1        5      21.0 C  3 B08|Rf        1.12489 m   |HD         23.789 m   |                      | 
For M5|Adr   489|KD1        4      21.0 C  3 B08|Rb        2.94745 m   |HD         23.648 m   |                      | 
For M5|Adr   490|KD1        5      21.0 C    B08|                      |                      |Z         4.16051 m   | 
For M5|Adr   491|KD1        5      21.0 C  3 B08|Rb        2.04912 m   |HD         15.684 m   |                      | 
For M5|Adr   492|KD1        6      21.0 C  3 B08|Rf        0.45576 m   |HD         15.725 m   |                      | 
For M5|Adr   493|KD1        6      21.0 C  3 B08|Rf        0.45580 m   |HD         15.722 m   |                      | 
For M5|Adr   494|KD1        5      21.0 C  3 B08|Rb        2.04911 m   |HD         15.688 m   |                      | 
For M5|Adr   495|KD1        6      21.0 C    B08|                      |                      |Z         5.75385 m   | 
For M5|Adr   496|KD1        6      21.0 C  3 B08|Rb        2.44064 m   |HD         30.168 m   |                      | 
For M5|Adr   497|KD1        7      21.0 C  3 B08|Rf        1.11198 m   |HD         30.598 m   |                      | 
For M5|Adr   498|KD1        7      21.0 C  3 B08|Rf        1.11201 m   |HD         30.601 m   |                      | 
For M5|Adr   499|KD1        6      21.0 C  3 B08|Rb        2.44047 m   |HD         30.191 m   |                      | 
For M5|Adr   500|KD1        7      21.0 C    B08|                      |                      |Z         7.08241 m   | 
For M5|Adr   501|KD1        7##### 21.0 C  3 B08|Rb        1.77924 m   |HD         26.210 m   |                      | 
For M5|Adr   502|KD1        8##### 21.0 C  3 B08|Rf        0.44898 m   |HD         26.472 m   |                      | 
For M5|Adr   503|KD1        8##### 21.0 C  3 B08|Rf        0.44858 m   |HD         26.479 m   |                      | 
For M5|Adr   504|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   505|KD1        8##### 21.0 C  3 B08|Rf        0.44865 m   |HD         26.469 m   |                      | 
For M5|Adr   506|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   507|KD1        8##### 21.0 C  3 B08|Rf        0.44876 m   |HD         26.472 m   |                      | 
For M5|Adr   508|KD1        7##### 21.0 C  3 B08|Rb        1.77916 m   |HD         26.210 m   |                      | 
For M5|Adr   509|KD1        8##### 21.0 C    B08|                      |                      |Z         8.41274 m   | 
For M5|Adr   510|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   511|KD1        7##### 21.0 C  3 B08|Rb        1.77972 m   |HD         26.219 m   |                      | 
For M5|Adr   512|KD1        8##### 21.0 C    B08|                      |                      |Z         8.41302 m   | 
For M5|Adr   513|TO  Station repeated        B08|                      |                      |                      | 
For M5|Adr   514|KD1        7##### 21.0 C  3 B08|Rb        1.68130 m   |HD         26.434 m   |                      | 
For M5|Adr   515|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   516|KD1        7##### 21.0 C  3 B08|Rb        1.68157 m   |HD         26.433 m   |                      | 
For M5|Adr   517|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   518|KD1        7      21.0 C  3 B08|Rb        1.68120 m   |HD         26.433 m   |                      | 
For M5|Adr   519|KD1        8      21.0 C  3 B08|Rf        0.35121 m   |HD         26.253 m   |                      | 
For M5|Adr   520|KD1        8      21.0 C  3 B08|Rf        0.35123 m   |HD         26.251 m   |                      | 
For M5|Adr   521|KD1        7      21.0 C  3 B08|Rb        1.68115 m   |HD         26.436 m   |                      | 
For M5|Adr   522|KD1        8      21.0 C    B08|                      |                      |Z         8.41236 m   | 
For M5|Adr   523|KD1        8      21.0 C  3 B08|Rb        1.79586 m   |HD         14.475 m   |                      | 
For M5|Adr   524|KD1        9      21.0 C  3 B08|Rf        0.74662 m   |HD         15.006 m   |                      | 
For M5|Adr   525|KD1        9      21.0 C  3 B08|Rf        0.74668 m   |HD         15.037 m   |                      | 
For M5|Adr   526|KD1        8      21.0 C  3 B08|Rb        1.79588 m   |HD         14.476 m   |                      | 
For M5|Adr   527|KD1        9      21.0 C    B08|                      |                      |Z         9.46158 m   | 
For M5|Adr   528|KD1        9      21.0 C  3 B08|Rb        1.91975 m   |HD         36.349 m   |                      | 
For M5|Adr   529|KD1     AT14##### 21.0 C  3 B08|Rf        1.31211 m   |HD         37.722 m   |                      | 
For M5|Adr   530|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   531|KD1     AT14      21.0 C  3 B08|Rf        1.31274 m   |HD         37.714 m   |                      | 
For M5|Adr   532|KD1     AT14      21.0 C  3 B08|Rf        1.31247 m   |HD         37.709 m   |                      | 
For M5|Adr   533|KD1        9      21.0 C  3 B08|Rb        1.91974 m   |HD         36.349 m   |                      | 
For M5|Adr   534|KD1     AT14      21.0 C    B08|                      |                      |Z        10.06872 m   | 
For M5|Adr   535|KD1     AT14##### 21.0 C  3 B08|Rb        1.31239 m   |HD         37.712 m   |                      | 
For M5|Adr   536|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   537|KD1     AT14##### 21.0 C  3 B08|Rb        1.31258 m   |HD         37.719 m   |                      | 
For M5|Adr   538|KD1       10##### 21.0 C  3 B08|Rf        1.82384 m   |HD         38.536 m   |                      | 
For M5|Adr   539|KD1       10##### 21.0 C  3 B08|Rf        1.82352 m   |HD         38.548 m   |                      | 
For M5|Adr   540|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   541|KD1       10##### 21.0 C  3 B08|Rf        1.82368 m   |HD         38.551 m   |                      | 
For M5|Adr   542|KD1     AT14##### 21.0 C  3 B08|Rb        1.31289 m   |HD         37.719 m   |                      | 
For M5|Adr   543|KD1       10##### 21.0 C    B08|                      |                      |Z         9.55770 m   | 
For M5|Adr   544|TO  Station repeated        B08|                      |                      |                      | 
For M5|Adr   545|KD1     AT14##### 21.0 C  3 B08|Rb        1.31237 m   |HD         37.718 m   |                      | 
For M5|Adr   546|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   547|KD1     AT14##### 21.0 C  3 B08|Rb        1.31223 m   |HD         37.724 m   |                      | 
For M5|Adr   548|TO  Measurement repeated    B08|                      |                      |                      | 
For M5|Adr   549|KD1     AT14      21.0 C  3 B08|Rb        1.31234 m   |HD         37.713 m   |                      | 
